StoreID,Date,City,State,Latitude,Longitude,Sales,Customers,ExistingStore,DemandScore
5226,2025-11-16,Chennai,Tamil Nadu,13.119719,80.243058,224072,143,Yes,41
5227,2025-02-11,Delhi,Delhi,28.539078,77.147372,209160,600,No,85
5228,2025-03-07,Chennai,Tamil Nadu,13.071384,80.218367,411801,98,Yes,53
5229,2025-01-06,Kolkata,West Bengal,22.651965,88.305442,176157,379,Yes,49
5230,2025-04-29,Jaipur,Rajasthan,26.832851,75.852006,401097,328,Yes,96
5231,2025-04-12,Pune,Maharashtra,18.599722,73.829643,157327,167,No,89
5232,2025-03-14,Lucknow,Uttar Pradesh,26.902607,80.955841,367794,164,No,85
5233,2025-04-24,Kolkata,West Bengal,22.512435,88.418337,461335,486,No,93
5234,2025-08-30,Jaipur,Rajasthan,26.948701,75.756188,180405,261,Yes,56
5235,2025-05-23,Delhi,Delhi,28.679481,77.139284,59888,448,Yes,67
5236,2025-05-16,Kolkata,West Bengal,22.585446,88.284585,409543,344,No,90
5237,2025-10-10,Delhi,Delhi,28.538295,77.181672,393874,147,No,66
5238,2025-03-15,Pune,Maharashtra,18.533217,73.84276,413487,224,Yes,77
5239,2025-06-01,Chennai,Tamil Nadu,13.018043,80.248086,216645,68,No,79
5240,2025-12-28,Lucknow,Uttar Pradesh,26.833212,80.983129,455188,249,Yes,61
5241,2025-12-29,Chennai,Tamil Nadu,13.055727,80.216268,178210,216,Yes,82
5242,2025-01-25,Jaipur,Rajasthan,26.8843,75.841293,151243,516,No,80
5243,2025-05-01,Pune,Maharashtra,18.496375,73.820062,80023,363,No,65
5244,2025-06-24,Chennai,Tamil Nadu,13.122084,80.298918,362378,422,Yes,89
5245,2025-02-14,Hyderabad,Telangana,17.32353,78.459438,133444,382,No,72
5246,2025-04-03,Kolkata,West Bengal,22.566681,88.39656,339492,231,No,42
5247,2025-02-12,Mumbai,Maharashtra,19.153308,72.841918,358051,69,Yes,41
5248,2025-07-03,Pune,Maharashtra,18.568775,73.862083,468135,569,Yes,85
5249,2025-08-30,Lucknow,Uttar Pradesh,26.785537,80.953171,85340,366,Yes,51
5250,2025-04-23,Lucknow,Uttar Pradesh,26.825576,80.978603,412878,352,No,78
5251,2025-01-24,Chennai,Tamil Nadu,13.054858,80.317652,345452,466,No,60
5252,2025-09-11,Ahmedabad,Gujarat,23.038433,72.648609,96275,159,Yes,90
5253,2025-10-31,Ahmedabad,Gujarat,23.070097,72.52716,421532,362,No,69
5254,2025-03-15,Kolkata,West Bengal,22.563344,88.323918,452157,156,Yes,64
5255,2025-10-09,Bengaluru,Karnataka,12.982798,77.657352,236984,593,No,98
5256,2025-02-25,Bengaluru,Karnataka,13.032111,77.620088,138021,235,Yes,89
5257,2025-04-14,Mumbai,Maharashtra,19.056627,72.88117,457294,434,Yes,40
5258,2025-04-11,Jaipur,Rajasthan,26.875967,75.77652,442342,122,Yes,82
5259,2025-11-22,Jaipur,Rajasthan,26.924843,75.789894,373709,282,Yes,83
5260,2025-05-24,Ahmedabad,Gujarat,23.004967,72.508332,111253,302,No,76
5261,2025-03-06,Lucknow,Uttar Pradesh,26.841347,80.967544,222155,453,Yes,98
5262,2025-04-19,Mumbai,Maharashtra,19.079339,72.87542,333641,581,No,96
5263,2025-09-20,Chennai,Tamil Nadu,13.061179,80.293533,344031,574,No,72
5264,2025-10-07,Hyderabad,Telangana,17.428675,78.448012,173130,528,No,84
5265,2025-01-27,Mumbai,Maharashtra,19.109882,72.941147,54484,54,No,55
5266,2025-10-28,Ahmedabad,Gujarat,22.988031,72.584583,370717,354,No,60
5267,2025-12-17,Ahmedabad,Gujarat,23.086605,72.596912,469415,367,No,47
5268,2025-08-20,Bengaluru,Karnataka,12.956079,77.6595,139315,486,Yes,64
5269,2025-05-26,Delhi,Delhi,28.638571,77.176635,286938,413,Yes,84
5270,2025-01-16,Kolkata,West Bengal,22.642469,88.40128,180802,399,Yes,98
5271,2025-09-22,Lucknow,Uttar Pradesh,26.819402,80.966468,422579,105,No,91
5272,2025-12-27,Lucknow,Uttar Pradesh,26.891951,81.02078,240774,568,No,68
5273,2025-04-25,Jaipur,Rajasthan,26.979909,75.786801,268439,123,No,70
5274,2025-06-08,Jaipur,Rajasthan,26.99176,75.742193,210737,89,No,93
5275,2025-01-30,Mumbai,Maharashtra,19.155373,72.902045,101307,527,No,64
5276,2025-12-18,Hyderabad,Telangana,17.406891,78.437629,394765,76,Yes,71
5277,2025-10-01,Jaipur,Rajasthan,26.867266,75.800719,127915,245,Yes,85
5278,2025-06-14,Jaipur,Rajasthan,26.877603,75.745107,149137,468,No,48
5279,2025-06-20,Jaipur,Rajasthan,26.941539,75.714215,148192,279,Yes,88
5280,2025-12-16,Chennai,Tamil Nadu,13.130886,80.24111,133163,519,Yes,60
5281,2025-03-02,Delhi,Delhi,28.579459,77.201078,187616,104,Yes,48
5282,2025-05-06,Chennai,Tamil Nadu,13.045554,80.268668,203102,484,No,96
5283,2025-10-27,Bengaluru,Karnataka,12.930484,77.57171,243013,402,No,42
5284,2025-01-19,Chennai,Tamil Nadu,13.009253,80.208867,181846,125,Yes,66
5285,2025-05-16,Pune,Maharashtra,18.590323,73.903575,345489,330,No,91
5286,2025-02-26,Kolkata,West Bengal,22.615155,88.301144,345550,305,Yes,80
5287,2025-09-02,Chennai,Tamil Nadu,13.11102,80.311632,57481,478,No,41
5288,2025-07-27,Ahmedabad,Gujarat,22.959039,72.516011,128342,292,Yes,63
5289,2025-06-01,Kolkata,West Bengal,22.537925,88.373093,234916,304,Yes,99
5290,2025-07-09,Pune,Maharashtra,18.499555,73.906505,228315,390,Yes,48
5291,2025-04-19,Kolkata,West Bengal,22.605511,88.352493,311998,560,No,89
5292,2025-11-07,Jaipur,Rajasthan,26.960722,75.757158,466067,271,Yes,81
5293,2025-09-07,Chennai,Tamil Nadu,13.068291,80.348486,352282,113,No,83
5294,2025-01-19,Kolkata,West Bengal,22.497277,88.312371,438932,300,No,76
5295,2025-12-05,Kolkata,West Bengal,22.649888,88.417523,272344,67,Yes,100
5296,2025-03-18,Chennai,Tamil Nadu,13.012631,80.26176,226768,73,No,46
5297,2025-11-07,Ahmedabad,Gujarat,22.94844,72.59433,292340,74,Yes,61
5298,2025-03-30,Hyderabad,Telangana,17.311188,78.439853,494776,263,No,59
5299,2025-01-17,Lucknow,Uttar Pradesh,26.839835,80.962061,135768,167,No,51
5300,2025-10-10,Hyderabad,Telangana,17.408849,78.516439,445789,286,Yes,87
5301,2025-03-22,Lucknow,Uttar Pradesh,26.859179,80.926668,390157,200,Yes,40
5302,2025-04-25,Delhi,Delhi,28.537882,77.142606,140878,477,Yes,95
5303,2025-10-14,Bengaluru,Karnataka,12.911748,77.537851,172250,524,No,87
5304,2025-04-04,Pune,Maharashtra,18.513045,73.785363,199984,381,No,87
5305,2025-10-02,Jaipur,Rajasthan,26.974662,75.833586,337048,198,Yes,65
5306,2025-03-19,Mumbai,Maharashtra,19.021405,72.903337,485470,76,Yes,50
5307,2025-10-23,Kolkata,West Bengal,22.581145,88.428146,185626,475,No,63
5308,2025-10-24,Jaipur,Rajasthan,26.884247,75.825804,191951,552,No,40
5309,2025-08-02,Lucknow,Uttar Pradesh,26.897656,80.997706,389074,486,No,68
5310,2025-12-22,Chennai,Tamil Nadu,13.10312,80.337391,229642,231,No,69
5311,2025-08-20,Mumbai,Maharashtra,19.084018,72.90888,296034,556,No,40
5312,2025-01-02,Ahmedabad,Gujarat,23.072174,72.603252,192912,476,No,70
5313,2025-08-23,Ahmedabad,Gujarat,23.06657,72.499857,277528,138,Yes,97
5314,2025-09-21,Lucknow,Uttar Pradesh,26.84672,80.938802,130296,363,Yes,65
5315,2025-02-01,Jaipur,Rajasthan,26.95969,75.729113,467673,200,No,83
5316,2025-12-29,Hyderabad,Telangana,17.408024,78.467125,112666,498,Yes,40
5317,2025-04-11,Delhi,Delhi,28.67241,77.140925,320504,484,Yes,61
5318,2025-07-23,Kolkata,West Bengal,22.57944,88.285592,155520,126,No,64
5319,2025-08-30,Pune,Maharashtra,18.595506,73.869057,242771,115,Yes,69
5320,2025-09-26,Lucknow,Uttar Pradesh,26.797245,80.885914,141331,318,Yes,75
5321,2025-05-02,Delhi,Delhi,28.691177,77.23656,191587,135,No,90
5322,2025-02-13,Bengaluru,Karnataka,12.983888,77.528296,373383,317,Yes,73
5323,2025-01-02,Ahmedabad,Gujarat,23.091454,72.51036,50615,576,No,71
5324,2025-07-07,Hyderabad,Telangana,17.332288,78.483426,390191,155,Yes,70
5325,2025-01-30,Pune,Maharashtra,18.485997,73.81269,337295,431,No,78
5326,2025-08-20,Kolkata,West Bengal,22.604502,88.387599,203968,472,Yes,82
5327,2025-06-17,Bengaluru,Karnataka,13.047511,77.529255,484465,50,Yes,83
5328,2025-01-27,Ahmedabad,Gujarat,23.072939,72.570818,436352,420,Yes,86
5329,2025-01-07,Chennai,Tamil Nadu,13.062256,80.214476,398716,345,No,50
5330,2025-12-27,Mumbai,Maharashtra,19.105228,72.8258,92943,62,Yes,79
5331,2025-07-06,Ahmedabad,Gujarat,23.087215,72.617889,298182,325,No,83
5332,2025-11-24,Delhi,Delhi,28.570711,77.224863,218449,512,No,56
5333,2025-06-27,Chennai,Tamil Nadu,13.026916,80.296797,406755,314,Yes,43
5334,2025-02-12,Pune,Maharashtra,18.505114,73.794781,458189,266,No,58
5335,2025-12-15,Bengaluru,Karnataka,13.027726,77.529467,148384,294,No,99
5336,2025-04-28,Lucknow,Uttar Pradesh,26.905644,80.992506,467449,454,No,64
5337,2025-02-28,Jaipur,Rajasthan,26.951367,75.851382,452193,54,No,61
5338,2025-02-15,Ahmedabad,Gujarat,23.071834,72.564649,363897,97,No,73
5339,2025-11-12,Pune,Maharashtra,18.556174,73.859294,91335,331,No,77
5340,2025-01-18,Lucknow,Uttar Pradesh,26.849181,80.90003,479647,395,No,50
5341,2025-01-24,Pune,Maharashtra,18.548214,73.847773,189215,388,Yes,76
5342,2025-10-23,Lucknow,Uttar Pradesh,26.855955,80.899656,185495,432,Yes,60
5343,2025-08-14,Chennai,Tamil Nadu,13.120562,80.208185,111111,142,Yes,98
5344,2025-07-10,Jaipur,Rajasthan,26.960509,75.845156,330091,306,No,83
5345,2025-09-19,Kolkata,West Bengal,22.59015,88.39083,431102,379,Yes,92
5346,2025-02-09,Chennai,Tamil Nadu,13.041542,80.32298,266032,170,Yes,43
5347,2025-12-22,Ahmedabad,Gujarat,22.97427,72.5354,496390,594,Yes,96
5348,2025-03-21,Bengaluru,Karnataka,12.915247,77.651948,188777,208,No,79
5349,2025-12-06,Ahmedabad,Gujarat,23.091688,72.492784,496463,389,No,74
5350,2025-10-22,Chennai,Tamil Nadu,13.085427,80.332199,303896,154,Yes,44
5351,2025-08-29,Pune,Maharashtra,18.595879,73.817562,432124,336,No,59
5352,2025-01-03,Kolkata,West Bengal,22.53975,88.37732,288900,156,No,86
5353,2025-05-10,Jaipur,Rajasthan,26.941551,75.865167,144496,132,No,67
5354,2025-08-23,Hyderabad,Telangana,17.334306,78.460452,74861,327,No,91
5355,2025-11-15,Chennai,Tamil Nadu,13.135849,80.219649,283839,488,No,77
5356,2025-09-26,Jaipur,Rajasthan,26.906164,75.782602,203718,335,No,72
5357,2025-08-20,Pune,Maharashtra,18.561759,73.931336,173522,334,Yes,47
5358,2025-03-11,Lucknow,Uttar Pradesh,26.882227,80.959199,412765,268,No,96
5359,2025-12-20,Bengaluru,Karnataka,12.944127,77.610931,145417,514,No,82
5360,2025-12-24,Hyderabad,Telangana,17.398028,78.446887,180650,578,Yes,47
5361,2025-05-23,Chennai,Tamil Nadu,13.137338,80.275178,462942,351,No,78
5362,2025-08-05,Mumbai,Maharashtra,19.111003,72.904753,263449,171,Yes,63
5363,2025-10-11,Kolkata,West Bengal,22.621131,88.305677,119370,295,Yes,100
5364,2025-01-15,Ahmedabad,Gujarat,23.047657,72.545046,182290,580,Yes,95
5365,2025-04-29,Delhi,Delhi,28.550242,77.13462,420437,183,No,80
5366,2025-05-04,Pune,Maharashtra,18.480092,73.810809,280682,230,No,44
5367,2025-07-31,Jaipur,Rajasthan,26.934118,75.733212,206369,517,No,66
5368,2025-02-02,Mumbai,Maharashtra,19.123968,72.814522,377964,128,Yes,74
5369,2025-09-09,Bengaluru,Karnataka,12.978725,77.544361,305994,98,No,66
5370,2025-06-13,Hyderabad,Telangana,17.416513,78.454509,376412,572,No,72
5371,2025-07-12,Kolkata,West Bengal,22.529663,88.353181,421537,353,Yes,73
5372,2025-03-26,Bengaluru,Karnataka,12.992157,77.602756,323811,230,No,48
5373,2025-03-29,Hyderabad,Telangana,17.451379,78.49043,333269,440,No,77
5374,2025-06-11,Bengaluru,Karnataka,13.025069,77.612752,254531,588,No,51
5375,2025-09-14,Jaipur,Rajasthan,26.97489,75.866266,490768,595,No,68
5376,2025-06-18,Bengaluru,Karnataka,12.916258,77.553406,401193,275,Yes,92
5377,2025-10-04,Lucknow,Uttar Pradesh,26.855578,81.010943,97799,221,Yes,87
5378,2025-01-09,Chennai,Tamil Nadu,13.035978,80.259915,250086,585,No,58
5379,2025-08-15,Chennai,Tamil Nadu,13.151415,80.310536,335810,448,Yes,67
5380,2025-12-26,Jaipur,Rajasthan,26.938544,75.761368,297043,197,No,87
5381,2025-01-15,Kolkata,West Bengal,22.60818,88.307827,315194,544,No,75
5382,2025-05-18,Mumbai,Maharashtra,19.066021,72.810499,439745,57,No,51
5383,2025-04-27,Jaipur,Rajasthan,26.964221,75.749854,382029,405,No,70
5384,2025-06-25,Mumbai,Maharashtra,19.138513,72.825457,390983,182,No,71
5385,2025-01-29,Bengaluru,Karnataka,12.93235,77.548674,328260,415,No,53
5386,2025-03-06,Bengaluru,Karnataka,13.015752,77.5499,383462,179,Yes,75
5387,2025-08-18,Delhi,Delhi,28.681545,77.132623,421817,217,No,42
5388,2025-06-19,Chennai,Tamil Nadu,13.057449,80.237157,265243,583,Yes,77
5389,2025-08-23,Ahmedabad,Gujarat,23.046378,72.538307,104525,475,No,75
5390,2025-02-05,Jaipur,Rajasthan,26.88995,75.800705,384302,342,No,95
5391,2025-04-30,Ahmedabad,Gujarat,23.026923,72.626025,229972,439,Yes,59
5392,2025-09-21,Pune,Maharashtra,18.547793,73.920344,441185,491,No,87
5393,2025-04-17,Mumbai,Maharashtra,19.025986,72.826231,494670,122,Yes,58
5394,2025-11-05,Jaipur,Rajasthan,26.885247,75.792845,411481,498,Yes,40
5395,2025-03-24,Kolkata,West Bengal,22.530864,88.382294,213989,335,Yes,66
5396,2025-01-17,Pune,Maharashtra,18.51851,73.780545,341062,380,Yes,43
5397,2025-03-07,Hyderabad,Telangana,17.456049,78.414252,178418,573,Yes,84
5398,2025-05-04,Hyderabad,Telangana,17.420415,78.487429,97771,434,Yes,74
5399,2025-05-07,Mumbai,Maharashtra,19.052937,72.885656,77966,378,Yes,42
5400,2025-12-11,Jaipur,Rajasthan,26.835105,75.726015,479187,273,Yes,69
5401,2025-04-12,Pune,Maharashtra,18.492572,73.850041,117790,510,No,50
5402,2025-08-24,Jaipur,Rajasthan,26.84374,75.758303,249738,424,No,82
5403,2025-07-08,Lucknow,Uttar Pradesh,26.840729,81.012843,400112,352,No,71
5404,2025-10-18,Delhi,Delhi,28.588822,77.220207,242856,76,No,60
5405,2025-12-19,Mumbai,Maharashtra,19.096671,72.819141,422283,134,No,47
5406,2025-09-21,Pune,Maharashtra,18.498728,73.919115,490318,343,Yes,75
5407,2025-11-16,Mumbai,Maharashtra,19.051196,72.823373,214072,184,No,49
5408,2025-08-21,Bengaluru,Karnataka,13.034675,77.638382,388290,562,Yes,89
5409,2025-07-21,Hyderabad,Telangana,17.409018,78.422105,85180,239,Yes,59
5410,2025-09-09,Delhi,Delhi,28.581163,77.176336,128086,111,Yes,42
5411,2025-08-31,Chennai,Tamil Nadu,13.103608,80.313105,187403,524,Yes,41
5412,2025-10-08,Jaipur,Rajasthan,26.855039,75.859471,148855,421,Yes,51
5413,2025-03-28,Hyderabad,Telangana,17.423052,78.452222,199805,59,Yes,77
5414,2025-08-12,Mumbai,Maharashtra,19.033368,72.900738,466441,72,No,45
5415,2025-02-15,Chennai,Tamil Nadu,13.134339,80.334889,239633,218,No,70
5416,2025-06-12,Lucknow,Uttar Pradesh,26.859979,80.875981,64108,339,No,78
5417,2025-02-15,Pune,Maharashtra,18.462207,73.922444,174081,207,No,59
5418,2025-01-05,Kolkata,West Bengal,22.506415,88.427907,95592,166,Yes,91
5419,2025-04-30,Pune,Maharashtra,18.482318,73.857074,242355,534,Yes,52
5420,2025-11-04,Mumbai,Maharashtra,19.118742,72.897446,412757,230,No,67
5421,2025-08-01,Jaipur,Rajasthan,26.846349,75.786271,202229,181,Yes,89
5422,2025-03-19,Hyderabad,Telangana,17.309147,78.433168,95252,258,Yes,54
5423,2025-02-17,Bengaluru,Karnataka,12.938,77.652088,343854,85,Yes,79
5424,2025-11-05,Jaipur,Rajasthan,26.840518,75.794506,326977,121,No,83
5425,2025-06-04,Kolkata,West Bengal,22.622131,88.309145,111350,160,Yes,72
5426,2025-02-05,Chennai,Tamil Nadu,13.110012,80.221451,255811,261,Yes,68
5427,2025-04-30,Chennai,Tamil Nadu,13.12436,80.33166,378222,458,No,43
5428,2025-12-31,Pune,Maharashtra,18.581199,73.935182,303888,137,Yes,94
5429,2025-12-20,Mumbai,Maharashtra,19.083657,72.88781,374209,167,No,58
5430,2025-06-14,Bengaluru,Karnataka,13.021702,77.519428,175398,260,Yes,41
5431,2025-05-20,Mumbai,Maharashtra,19.14843,72.839859,242874,490,Yes,71
5432,2025-05-12,Hyderabad,Telangana,17.448099,78.48266,254913,403,Yes,92
5433,2025-08-21,Ahmedabad,Gujarat,22.99798,72.603937,237750,520,Yes,54
5434,2025-07-13,Hyderabad,Telangana,17.425944,78.440135,256765,76,Yes,82
5435,2025-11-25,Ahmedabad,Gujarat,23.023113,72.503693,392005,106,No,89
5436,2025-01-16,Ahmedabad,Gujarat,23.095157,72.612951,350590,438,Yes,43
5437,2025-07-24,Kolkata,West Bengal,22.631743,88.287534,231073,337,No,98
5438,2025-07-23,Lucknow,Uttar Pradesh,26.830254,80.962935,425239,190,Yes,53
5439,2025-01-31,Ahmedabad,Gujarat,22.947185,72.508695,407138,375,Yes,90
5440,2025-10-24,Bengaluru,Karnataka,12.970876,77.660691,193837,99,No,52
5441,2025-04-04,Mumbai,Maharashtra,19.030592,72.832179,66054,465,No,96
5442,2025-09-09,Jaipur,Rajasthan,26.879304,75.84837,334012,588,Yes,79
5443,2025-05-05,Chennai,Tamil Nadu,13.077599,80.286665,52728,554,Yes,49
5444,2025-06-16,Jaipur,Rajasthan,26.978533,75.841455,124120,432,No,87
5445,2025-07-02,Pune,Maharashtra,18.491018,73.915943,160925,167,No,90
5446,2025-04-20,Bengaluru,Karnataka,13.038694,77.597701,136556,290,No,71
5447,2025-10-15,Jaipur,Rajasthan,26.97782,75.794949,306397,250,No,96
5448,2025-11-22,Lucknow,Uttar Pradesh,26.797501,81.018656,328863,67,Yes,56
5449,2025-07-30,Mumbai,Maharashtra,19.036854,72.855955,213158,473,No,97
5450,2025-09-22,Pune,Maharashtra,18.509316,73.853437,423141,322,Yes,65
5451,2025-09-09,Mumbai,Maharashtra,19.118676,72.818543,259885,283,Yes,69
5452,2025-06-26,Delhi,Delhi,28.676342,77.221014,302070,459,Yes,47
5453,2025-07-03,Pune,Maharashtra,18.522542,73.777479,104231,163,No,56
5454,2025-07-09,Hyderabad,Telangana,17.375306,78.493748,420531,369,Yes,84
5455,2025-02-05,Kolkata,West Bengal,22.504231,88.370142,112003,154,No,64
5456,2025-04-12,Bengaluru,Karnataka,13.031992,77.52678,320740,220,No,87
5457,2025-06-20,Bengaluru,Karnataka,12.946271,77.628084,191355,438,No,98
5458,2025-03-31,Pune,Maharashtra,18.559043,73.856824,179393,438,No,99
5459,2025-09-13,Mumbai,Maharashtra,19.068332,72.955882,473076,77,Yes,58
5460,2025-11-20,Pune,Maharashtra,18.550158,73.82163,227189,412,No,90
5461,2025-01-15,Kolkata,West Bengal,22.494019,88.442696,496288,138,Yes,78
5462,2025-11-26,Kolkata,West Bengal,22.649307,88.30825,456551,203,Yes,73
5463,2025-10-28,Kolkata,West Bengal,22.568052,88.326629,115907,151,No,87
5464,2025-07-19,Mumbai,Maharashtra,19.123655,72.834781,242754,106,No,93
5465,2025-01-11,Ahmedabad,Gujarat,23.099274,72.585076,185600,80,Yes,66
5466,2025-01-17,Delhi,Delhi,28.620875,77.140141,265934,315,Yes,55
5467,2025-09-28,Pune,Maharashtra,18.540938,73.866616,148995,535,No,42
5468,2025-12-20,Bengaluru,Karnataka,12.958796,77.644275,349060,388,No,96
5469,2025-06-06,Hyderabad,Telangana,17.434808,78.501727,236331,311,No,79
5470,2025-08-08,Kolkata,West Bengal,22.584772,88.330889,487941,136,No,93
5471,2025-08-11,Delhi,Delhi,28.554769,77.183847,312400,57,Yes,47
5472,2025-02-04,Kolkata,West Bengal,22.596338,88.355393,192030,363,No,77
5473,2025-12-23,Pune,Maharashtra,18.560602,73.870312,172806,370,Yes,92
5474,2025-12-31,Kolkata,West Bengal,22.526657,88.320372,135095,482,No,98
5475,2025-11-07,Jaipur,Rajasthan,26.910226,75.721875,408359,97,Yes,45
5476,2025-01-07,Ahmedabad,Gujarat,23.01692,72.645953,104232,178,No,80
5477,2025-08-18,Delhi,Delhi,28.598706,77.140983,437153,295,Yes,94
5478,2025-10-17,Pune,Maharashtra,18.488678,73.821795,416399,345,Yes,80
5479,2025-06-10,Mumbai,Maharashtra,19.110181,72.921519,462706,256,Yes,70
5480,2025-12-12,Chennai,Tamil Nadu,13.08828,80.2662,238324,465,No,76
5481,2025-03-05,Jaipur,Rajasthan,26.937927,75.715024,122624,474,No,64
5482,2025-11-23,Pune,Maharashtra,18.513415,73.890456,100256,134,No,73
5483,2025-03-08,Jaipur,Rajasthan,26.973765,75.823932,83947,587,No,42
5484,2025-11-01,Jaipur,Rajasthan,26.876815,75.856478,51063,549,Yes,47
5485,2025-03-03,Kolkata,West Bengal,22.504771,88.433184,185158,310,No,85
5486,2025-02-22,Hyderabad,Telangana,17.464897,78.543701,176414,111,No,63
5487,2025-03-30,Pune,Maharashtra,18.557433,73.825016,306624,267,No,85
5488,2025-05-04,Chennai,Tamil Nadu,13.082227,80.306158,303153,349,No,69
5489,2025-01-29,Bengaluru,Karnataka,12.966601,77.604282,113438,200,No,55
5490,2025-06-21,Chennai,Tamil Nadu,13.151727,80.215792,443721,81,Yes,88
5491,2025-07-27,Chennai,Tamil Nadu,13.079991,80.346154,81668,468,No,66
5492,2025-03-17,Bengaluru,Karnataka,12.978183,77.572294,426923,258,Yes,93
5493,2025-11-28,Lucknow,Uttar Pradesh,26.926293,80.9397,264888,364,No,88
5494,2025-03-10,Jaipur,Rajasthan,26.988415,75.830266,50610,64,Yes,83
5495,2025-01-05,Ahmedabad,Gujarat,23.075615,72.611282,491859,71,No,42
5496,2025-09-07,Mumbai,Maharashtra,19.07923,72.807423,381095,574,No,98
5497,2025-10-24,Kolkata,West Bengal,22.528567,88.289754,469717,85,Yes,57
5498,2025-05-19,Jaipur,Rajasthan,26.927419,75.814882,412578,495,No,86
5499,2025-10-04,Pune,Maharashtra,18.510841,73.842199,408673,230,No,62
5500,2025-09-01,Bengaluru,Karnataka,13.019351,77.622312,191044,398,No,60
5501,2025-03-10,Ahmedabad,Gujarat,23.010831,72.554627,404933,332,Yes,89
5502,2025-09-19,Lucknow,Uttar Pradesh,26.792326,80.882674,357221,327,No,70
5503,2025-06-29,Lucknow,Uttar Pradesh,26.767259,81.01331,71159,248,No,61
5504,2025-03-18,Chennai,Tamil Nadu,13.012462,80.260694,144136,456,Yes,43
5505,2025-03-06,Mumbai,Maharashtra,19.131225,72.85993,184054,403,Yes,100
5506,2025-08-15,Delhi,Delhi,28.569529,77.130617,425257,83,No,88
5507,2025-01-21,Pune,Maharashtra,18.557591,73.813036,95372,493,No,49
5508,2025-05-20,Chennai,Tamil Nadu,13.077097,80.309841,242988,175,Yes,61
5509,2025-04-13,Jaipur,Rajasthan,26.90955,75.80856,361193,75,Yes,86
5510,2025-04-18,Delhi,Delhi,28.59781,77.276864,264011,263,Yes,48
5511,2025-08-11,Ahmedabad,Gujarat,22.979388,72.650266,117904,203,No,84
5512,2025-03-23,Kolkata,West Bengal,22.616333,88.407224,171046,526,Yes,97
5513,2025-09-12,Mumbai,Maharashtra,19.103867,72.827498,443695,262,Yes,42
5514,2025-04-28,Mumbai,Maharashtra,19.110794,72.929628,434486,104,Yes,74
5515,2025-06-09,Lucknow,Uttar Pradesh,26.789512,80.899419,67841,259,No,40
5516,2025-04-12,Pune,Maharashtra,18.470974,73.918602,153102,176,Yes,74
5517,2025-07-07,Pune,Maharashtra,18.50418,73.899267,93248,180,No,81
5518,2025-10-08,Ahmedabad,Gujarat,23.04265,72.493423,293657,274,No,46
5519,2025-09-26,Lucknow,Uttar Pradesh,26.894851,80.968875,244869,166,No,100
5520,2025-10-20,Kolkata,West Bengal,22.597996,88.370357,392123,445,No,63
5521,2025-06-07,Delhi,Delhi,28.582292,77.26212,125539,148,No,71
5522,2025-04-24,Jaipur,Rajasthan,26.906571,75.814295,278105,346,Yes,60
5523,2026-01-01,Mumbai,Maharashtra,19.019275,72.929525,153923,488,No,79
5524,2025-05-15,Mumbai,Maharashtra,19.112132,72.818946,341552,268,Yes,54
5525,2025-08-22,Lucknow,Uttar Pradesh,26.864877,80.96335,404910,580,Yes,83
5526,2025-02-11,Mumbai,Maharashtra,19.106942,72.801357,136497,146,No,88
5527,2025-12-12,Lucknow,Uttar Pradesh,26.833997,80.921471,240214,132,Yes,48
5528,2025-01-06,Delhi,Delhi,28.59728,77.198504,436107,586,No,80
5529,2025-07-26,Bengaluru,Karnataka,12.994997,77.550305,206061,556,No,70
5530,2025-06-02,Hyderabad,Telangana,17.437614,78.499021,328864,488,Yes,49
5531,2025-10-26,Jaipur,Rajasthan,26.88974,75.805802,433104,50,Yes,73
5532,2025-04-05,Delhi,Delhi,28.583567,77.266043,249823,222,Yes,46
5533,2025-06-30,Delhi,Delhi,28.624457,77.193071,404945,502,No,53
5534,2025-12-13,Lucknow,Uttar Pradesh,26.924426,80.902656,366521,313,No,98
5535,2025-05-28,Lucknow,Uttar Pradesh,26.767856,80.955213,232382,378,No,66
5536,2025-08-11,Delhi,Delhi,28.658491,77.233467,154011,126,No,43
5537,2025-09-09,Jaipur,Rajasthan,26.867152,75.715872,437097,143,Yes,82
5538,2025-08-28,Chennai,Tamil Nadu,13.153102,80.251527,247154,276,Yes,62
5539,2025-12-03,Kolkata,West Bengal,22.619757,88.316682,419348,240,Yes,100
5540,2025-05-26,Mumbai,Maharashtra,19.1429,72.870023,345845,268,Yes,67
5541,2025-01-03,Kolkata,West Bengal,22.620112,88.376742,67503,60,No,75
5542,2025-08-09,Jaipur,Rajasthan,26.895813,75.86253,62009,502,Yes,94
5543,2025-07-31,Chennai,Tamil Nadu,13.052227,80.338536,284500,252,No,72
5544,2025-11-11,Delhi,Delhi,28.591991,77.279311,97901,545,No,90
5545,2025-11-12,Bengaluru,Karnataka,12.998943,77.610515,309862,149,No,58
5546,2025-11-23,Delhi,Delhi,28.685834,77.146191,199717,408,No,92
5547,2025-05-20,Mumbai,Maharashtra,19.062955,72.951519,487985,357,No,98
5548,2025-04-20,Ahmedabad,Gujarat,23.052687,72.646365,332885,501,Yes,87
5549,2025-03-08,Delhi,Delhi,28.614088,77.220616,395600,389,No,67
5550,2025-02-14,Delhi,Delhi,28.6224,77.1998,468826,360,No,68
5551,2025-10-31,Hyderabad,Telangana,17.389586,78.527284,313432,292,No,57
